uuid,latitude,longitude,stake_weight
97745f8c-5305-4ca9-b56d-7e1a1cbf2d72,39.1271,-84.5144,1
2a4e6882-9af3-4290-90b1-2cf179603b11,29.7633,-95.3633,1
08f02ee0-620c-49d4-b7d9-fe4fefc51d95,42.5078,1.5211,1
77092138-0c35-4c1a-b35a-19a2bd4f3f7b,51.9292,4.5778,1
c594f667-43a4-4b5f-9977-292985dcf370,39.0437,-77.4875,1
0062609c-2041-42c2-b081-ddd1019a99a1,-19.7697,-43.8514,1
3d30bc48-7359-480e-89a0-5086ef5a1108,39.0437,-77.4875,1
258d64ab-f70a-40ec-8688-6336a216df9b,49.4075,11.1649,1
648efac2-a52b-4ebb-85e4-e79f790cd53f,50.2815,6.1272,1
9d0941a0-47bb-469b-8ade-e7aa2da95d6e,50.2815,6.1272,1
5552a55d-e110-45c4-a94b-c7517095df8e,47.7918,-122.2243,1
78c1ec37-23c7-4a25-a8ce-9fb6d164d285,47.6062,-122.3321,1
1a2dcc4b-b6ab-49d0-a2dd-24f674687f1c,40.7143,-74.0060,1
31450b34-68c1-4fc8-a5e0-7d3abd1f56f2,39.0437,-77.4875,1
a0eca983-98fa-4fb1-99b2-74de68ce17fa,50.4779,12.3713,1
5a4034ce-f85e-40b9-b868-c8cb34202c1c,53.8689,10.6873,1
bcea248b-0db5-402d-891d-41c71e7ea314,39.0437,-77.4875,1
cf731fea-8de7-405d-9fcc-cedc7c7e59b5,50.4779,12.3713,1
6a1074eb-a8b1-479b-8703-3d6c787e72c6,45.3134,-73.8725,1
500aeaa1-fd79-48f2-ac1c-a5039e08d04d,32.7831,-96.8067,1
631d5563-b6a4-4ebc-bd27-2f6f1e1eca99,50.1155,8.6842,1
692606d5-b92f-4063-8222-9f69fc4c02bd,50.6330,3.0586,1
a8bfd315-fdd0-42fd-8587-116ec1022198,22.2783,114.1747,1
a44956a4-7219-483f-abd8-dfec9dd45916,50.4779,12.3713,1
81a23e72-54cb-46ea-a628-91a4a732a0fa,35.6895,139.6917,1
310736a4-b2db-4f2f-a65a-bc543a1b1548,34.4336,-118.5007,1
93d455a0-d8df-428c-ae48-32e7eac3b1c1,39.0437,-77.4875,1
43385e1c-2824-458c-a695-7a0a1c72c482,49.3164,-123.0693,1
f7bd0b47-a2b4-46a1-b4cf-80ffa38c373c,43.5789,-79.6583,1
e8fd0f88-2dae-4d37-a7b9-e6bd8fabaa25,50.1155,8.6842,1
